全国地方公共団体コード,町字id,街区id,住居id,住居2id,住居表示フラグ,住居表示方式コード,基礎番号・住居番号区分,代表点_経度,代表点_緯度,代表点_座標参照系,代表点_地図情報レベル,電子国土基本図(地図情報)「住居表示住所」_住所コード(可読),電子国土基本図（地名情報）「住居表示住所」_データ整備日
131016,0039004,003,001,,1,1,0,139.771669333,35.700404706,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/1,2017-08-04
131016,0039004,003,002,,1,1,0,139.771686617,35.700532308,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/2,2017-08-04
131016,0039004,003,003,,1,1,0,139.771703897,35.700663058,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/3,2017-08-04
131016,0039004,003,004,,1,1,0,139.771722147,35.700790661,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/4,2017-08-04
131016,0039004,003,005,,1,1,0,139.771789667,35.700883397,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/5,2017-08-04
131016,0039004,003,006,,1,1,0,139.771952864,35.700867728,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/6,2017-08-04
131016,0039004,003,007,,1,1,0,139.772079364,35.700855978,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/7,2017-08-04
131016,0039004,003,008,,1,1,0,139.772115136,35.700793775,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/8,2017-08-04
131016,0039004,003,009,,1,1,0,139.772100753,35.700660664,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/9,2017-08-04
131016,0039004,003,010,,1,1,0,139.772087333,35.700531489,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/10,2017-08-04
131016,0039004,003,011,,1,1,0,139.772074894,35.700382622,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/11,2017-08-04
131016,0039004,003,012,,1,1,0,139.771991908,35.700312719,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/12,2017-08-04
131016,0039004,003,013,,1,1,0,139.771837403,35.700326819,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/13,2017-08-04
131016,0039004,003,014,,1,1,0,139.771708008,35.700339356,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/3/14,2017-08-04
131016,0039004,004,001,,1,1,0,139.771744011,35.701084353,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/1,2017-08-04
131016,0039004,004,002,,1,1,0,139.771762017,35.701211953,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/2,2017-08-04
131016,0039004,004,003,,1,1,0,139.77177785,35.701344869,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/3,2017-08-04
131016,0039004,004,004,,1,1,0,139.771860356,35.701413436,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/4,2017-08-04
131016,0039004,004,005,,1,1,0,139.772055897,35.701398767,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/5,2017-08-04
131016,0039004,004,006,,1,1,0,139.772161681,35.701332661,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/6,2017-08-04
131016,0039004,004,007,,1,1,0,139.77214585,35.701199153,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/7,2017-08-04
131016,0039004,004,008,,1,1,0,139.772134356,35.7010751,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/8,2017-08-04
131016,0039004,004,009,,1,1,0,139.772047503,35.70101185,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/9,2017-08-04
131016,0039004,004,010,,1,1,0,139.771868617,35.701024756,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/4/10,2017-08-04
131016,0039004,005,001,,1,1,0,139.771776358,35.701521603,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/1,2017-08-04
131016,0039004,005,002,,1,1,0,139.771791461,35.701656881,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/2,2017-08-04
131016,0039004,005,003,,1,1,0,139.771805861,35.701769122,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/3,2017-08-04
131016,0039004,005,004,,1,1,0,139.771891289,35.701803428,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/4,2017-08-04
131016,0039004,005,005,,1,1,0,139.772087558,35.701788169,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/5,2017-08-04
131016,0039004,005,006,,1,1,0,139.772189722,35.701718517,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/6,2017-08-04
131016,0039004,005,007,,1,1,0,139.772179686,35.701584422,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/7,2017-08-04
131016,0039004,005,008,,1,1,0,139.772168908,35.701471592,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/8,2017-08-04
131016,0039004,005,009,,1,1,0,139.772082756,35.701436697,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/9,2017-08-04
131016,0039004,005,010,,1,1,0,139.771882867,35.701451953,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/5/10,2017-08-04
131016,0039004,006,001,,1,1,0,139.771849386,35.701990464,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/1,2017-08-04
131016,0039004,006,002,,1,1,0,139.771865942,35.702121608,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/2,2017-08-04
131016,0039004,006,003,,1,1,0,139.771878897,35.702229125,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/3,2017-08-04
131016,0039004,006,004,,1,1,0,139.771957814,35.702255156,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/4,2017-08-04
131016,0039004,006,005,,1,1,0,139.772121494,35.702242242,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/5,2017-08-04
131016,0039004,006,006,,1,1,0,139.772257653,35.702230497,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/6,2017-08-04
131016,0039004,006,007,,1,1,0,139.772304053,35.702162592,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/7,2017-08-04
131016,0039004,006,008,,1,1,0,139.772287514,35.702008408,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/8,2017-08-04
131016,0039004,006,009,,1,1,0,139.772207917,35.701922125,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/9,2017-08-04
131016,0039004,006,010,,1,1,0,139.772003683,35.701933833,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/6/10,2017-08-04
131016,0039004,007,001,,1,1,0,139.771875036,35.702385936,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/1,2017-08-04
131016,0039004,007,002,,1,1,0,139.771891353,35.702513536,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/2,2017-08-04
131016,0039004,007,003,,1,1,0,139.771911531,35.702645864,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/3,2017-08-04
131016,0039004,007,004,,1,1,0,139.7719269,35.702753775,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/4,2017-08-04
131016,0039004,007,005,,1,1,0,139.771993461,35.702840444,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/5,2017-08-04
131016,0039004,007,006,,1,1,0,139.7721528,35.702820836,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/6,2017-08-04
131016,0039004,007,007,,1,1,0,139.772309242,35.702803589,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/7,2017-08-04
131016,0039004,007,008,,1,1,0,139.772368197,35.702734308,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/8,2017-08-04
131016,0039004,007,009,,1,1,0,139.772349947,35.702604344,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/9,2017-08-04
131016,0039004,007,010,,1,1,0,139.772327836,35.7024728,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/10,2017-08-04
131016,0039004,007,011,,1,1,0,139.772312486,35.702343625,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/11,2017-08-04
131016,0039004,007,012,,1,1,0,139.7722179,35.702286869,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/12,2017-08-04
131016,0039004,007,013,,1,1,0,139.772056633,35.702300967,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/13,2017-08-04
131016,0039004,007,014,,1,1,0,139.771921439,35.702315861,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/7/14,2017-08-04
131016,0039004,008,001,,1,1,0,139.772418958,35.702324778,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/1,2017-08-04
131016,0039004,008,002,,1,1,0,139.772430444,35.702459464,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/2,2017-08-04
131016,0039004,008,003,,1,1,0,139.772449653,35.702595731,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/3,2017-08-04
131016,0039004,008,004,,1,1,0,139.772464044,35.702719392,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/4,2017-08-04
131016,0039004,008,005,,1,1,0,139.772549942,35.702775356,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/5,2017-08-04
131016,0039004,008,006,,1,1,0,139.772745006,35.702759703,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/6,2017-08-04
131016,0039004,008,007,,1,1,0,139.772853211,35.702683358,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/7,2017-08-04
131016,0039004,008,008,,1,1,0,139.772836894,35.702550244,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/8,2017-08-04
131016,0039004,008,009,,1,1,0,139.772824442,35.702416344,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/9,2017-08-04
131016,0039004,008,010,,1,1,0,139.772812944,35.702295047,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/10,2017-08-04
131016,0039004,008,011,,1,1,0,139.772745394,35.702239092,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/11,2017-08-04
131016,0039004,008,012,,1,1,0,139.77253295,35.7022571,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/8/12,2017-08-04
131016,0039004,009,001,,1,1,0,139.772368283,35.701958197,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/9/1,2017-08-04
131016,0039004,009,002,,1,1,0,139.772381931,35.702107653,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/9/2,2017-08-04
131016,0039004,009,003,,1,1,0,139.772470944,35.702193942,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/9/3,2017-08-04
131016,0039004,009,004,,1,1,0,139.772661417,35.702182222,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/9/4,2017-08-04
131016,0039004,009,005,,1,1,0,139.772763583,35.702111389,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/9/5,2017-08-04
131016,0039004,009,006,,1,1,0,139.772742692,35.701964292,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/9/6,2017-08-04
131016,0039004,009,007,,1,1,0,139.772654403,35.701879778,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/9/7,2017-08-04
131016,0039004,009,008,,1,1,0,139.772475517,35.701892092,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/9/8,2017-08-04
131016,0039004,010,001,,1,1,0,139.772830628,35.701916269,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/10/1,2017-08-04
131016,0039004,010,002,,1,1,0,139.772851689,35.702077097,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/10/2,2017-08-04
131016,0039004,010,003,,1,1,0,139.772970575,35.702162664,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/10/3,2017-08-04
131016,0039004,010,004,,1,1,0,139.773070025,35.702092269,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/10/4,2017-08-04
131016,0039004,010,005,,1,1,0,139.773047328,35.701935428,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/10/5,2017-08-04
131016,0039004,010,006,,1,1,0,139.772933331,35.701848536,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/10/6,2017-08-04
131016,0039004,011,001,,1,1,0,139.772860581,35.702278853,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/1,2017-08-04
131016,0039004,011,002,,1,1,0,139.772874956,35.702422992,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/2,2017-08-04
131016,0039004,011,003,,1,1,0,139.772889339,35.702558469,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/3,2017-08-04
131016,0039004,011,004,,1,1,0,139.772904694,35.702684494,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/4,2017-08-04
131016,0039004,011,005,,1,1,0,139.773031153,35.70273575,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/5,2017-08-04
131016,0039004,011,006,,1,1,0,139.773131639,35.702650742,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/6,2017-08-04
131016,0039004,011,007,,1,1,0,139.773116283,35.702523928,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/7,2017-08-04
131016,0039004,011,008,,1,1,0,139.773098036,35.702390814,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/8,2017-08-04
131016,0039004,011,009,,1,1,0,139.773085581,35.70226085,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/9,2017-08-04
131016,0039004,011,010,,1,1,0,139.772962017,35.702214319,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/11/10,2017-08-04
131016,0039004,012,001,,1,1,0,139.773143758,35.702259503,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/1,2017-08-04
131016,0039004,012,002,,1,1,0,139.773163931,35.702401281,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/2,2017-08-04
131016,0039004,012,003,,1,1,0,139.773182178,35.702534397,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/3,2017-08-04
131016,0039004,012,004,,1,1,0,139.773200425,35.702669086,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/4,2017-08-04
131016,0039004,012,005,,1,1,0,139.773289222,35.702719539,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/5,2017-08-04
131016,0039004,012,006,,1,1,0,139.773453392,35.702697567,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/6,2017-08-04
131016,0039004,012,007,,1,1,0,139.773579897,35.702681089,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/7,2017-08-04
131016,0039004,012,008,,1,1,0,139.773597328,35.70261415,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/8,2017-08-04
131016,0039004,012,009,,1,1,0,139.773553,35.70249205,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/9,2017-08-04
131016,0039004,012,010,,1,1,0,139.773503856,35.702358133,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/10,2017-08-04
131016,0039004,012,011,,1,1,0,139.773461456,35.702240758,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/11,2017-08-04
131016,0039004,012,012,,1,1,0,139.773359147,35.702177697,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/12,2017-08-04
131016,0039004,012,013,,1,1,0,139.773201744,35.702191797,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/12/13,2017-08-04
131016,0039004,013,001,,1,1,0,139.773112767,35.701895692,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/13/1,2017-08-04
131016,0039004,013,002,,1,1,0,139.7731351,35.702052831,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/13/2,2017-08-04
131016,0039004,013,003,,1,1,0,139.773220492,35.702137936,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/13/3,2017-08-04
131016,0039004,013,004,,1,1,0,139.773363897,35.702122058,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/13/4,2017-08-04
131016,0039004,013,005,,1,1,0,139.773405947,35.702057103,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/13/5,2017-08-04
131016,0039004,013,006,,1,1,0,139.773356089,35.701906447,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/13/6,2017-08-04
131016,0039004,013,007,,1,1,0,139.773216381,35.701826042,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/13/7,2017-08-04
131016,0039004,014,001,,1,1,0,139.772054853,35.699702375,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/1,2017-08-04
131016,0039004,014,002,,1,1,0,139.772068481,35.6998382,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/2,2017-08-04
131016,0039004,014,003,,1,1,0,139.772085539,35.699982431,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/3,2017-08-04
131016,0039004,014,004,,1,1,0,139.772097453,35.700116856,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/4,2017-08-04
131016,0039004,014,005,,1,1,0,139.772112803,35.700248481,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/5,2017-08-04
131016,0039004,014,006,,1,1,0,139.772124717,35.700381503,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/6,2017-08-04
131016,0039004,014,007,,1,1,0,139.772141778,35.700520131,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/7,2017-08-04
131016,0039004,014,008,,1,1,0,139.772153697,35.700648956,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/8,2017-08-04
131016,0039004,014,009,,1,1,0,139.772169044,35.700784222,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/9,2017-08-04
131016,0039004,014,010,,1,1,0,139.772184392,35.700918647,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/10,2017-08-04
131016,0039004,014,011,,1,1,0,139.772204881,35.701064281,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/11,2017-08-04
131016,0039004,014,012,,1,1,0,139.772221947,35.701197306,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/12,2017-08-04
131016,0039004,014,013,,1,1,0,139.772239008,35.701335933,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/13,2017-08-04
131016,0039004,014,014,,1,1,0,139.7722595,35.701477364,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/14,2017-08-04
131016,0039004,014,015,,1,1,0,139.772273136,35.701604789,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/15,2017-08-04
131016,0039004,014,016,,1,1,0,139.772290217,35.701718492,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/16,2017-08-04
131016,0039004,014,017,,1,1,0,139.772376019,35.701757742,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/17,2017-08-04
131016,0039004,014,018,,1,1,0,139.772547692,35.701742425,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/18,2017-08-04
131016,0039004,014,019,,1,1,0,139.772703914,35.701727103,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/19,2017-08-04
131016,0039004,014,020,,1,1,0,139.772865286,35.701714581,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/20,2017-08-04
131016,0039004,014,021,,1,1,0,139.773030094,35.701697861,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/21,2017-08-04
131016,0039004,014,022,,1,1,0,139.773206917,35.701681147,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/22,2017-08-04
131016,0039004,014,023,,1,1,0,139.773275631,35.701615372,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/23,2017-08-04
131016,0039004,014,024,,1,1,0,139.773253417,35.701476742,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/24,2017-08-04
131016,0039004,014,025,,1,1,0,139.773227764,35.701346511,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/25,2017-08-04
131016,0039004,014,026,,1,1,0,139.773208983,35.701209003,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/26,2017-08-04
131016,0039004,014,027,,1,1,0,139.773188489,35.701070375,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/27,2017-08-04
131016,0039004,014,028,,1,1,0,139.773166272,35.700934544,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/28,2017-08-04
131016,0039004,014,029,,1,1,0,139.773145775,35.700797317,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/29,2017-08-04
131016,0039004,014,030,,1,1,0,139.773125275,35.700667086,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/30,2017-08-04
131016,0039004,014,031,,1,1,0,139.773101339,35.700537556,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/31,2017-08-04
131016,0039004,014,032,,1,1,0,139.773077406,35.700403128,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/32,2017-08-04
131016,0039004,014,033,,1,1,0,139.773051756,35.700270094,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/33,2017-08-04
131016,0039004,014,034,,1,1,0,139.773031256,35.700137067,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/34,2017-08-04
131016,0039004,014,035,,1,1,0,139.772988442,35.700005428,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/35,2017-08-04
131016,0039004,014,036,,1,1,0,139.772964506,35.699874917,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/36,2017-08-04
131016,0039004,014,037,,1,1,0,139.772944011,35.699734889,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/37,2017-08-04
131016,0039004,014,038,,1,1,0,139.772916608,35.699650864,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/38,2017-08-04
131016,0039004,014,039,,1,1,0,139.772853139,35.699592022,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/39,2017-08-04
131016,0039004,014,040,,1,1,0,139.772659158,35.699605928,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/40,2017-08-04
131016,0039004,014,041,,1,1,0,139.772502939,35.69961845,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/41,2017-08-04
131016,0039004,014,042,,1,1,0,139.772346722,35.699629572,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/42,2017-08-04
131016,0039004,014,043,,1,1,0,139.772152742,35.699642078,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-4/14/43,2017-08-04
131016,0039005,001,001,,1,1,0,139.7719749,35.703120936,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/1,2017-08-04
131016,0039005,001,002,,1,1,0,139.771985664,35.703250897,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/2,2017-08-04
131016,0039005,001,003,,1,1,0,139.771998597,35.703384403,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/3,2017-08-04
131016,0039005,001,004,,1,1,0,139.772012264,35.703507278,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/4,2017-08-04
131016,0039005,001,005,,1,1,0,139.772029528,35.703664531,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/5,2017-08-04
131016,0039005,001,006,,1,1,0,139.772118539,35.703752003,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/6,2017-08-04
131016,0039005,001,007,,1,1,0,139.772269911,35.703737311,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/7,2017-08-04
131016,0039005,001,008,,1,1,0,139.772416211,35.703726161,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/8,2017-08-04
131016,0039005,001,009,,1,1,0,139.772500267,35.703663589,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/9,2017-08-04
131016,0039005,001,010,,1,1,0,139.772485878,35.703535397,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/10,2017-08-04
131016,0039005,001,011,,1,1,0,139.772472217,35.703403664,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/11,2017-08-04
131016,0039005,001,012,,1,1,0,139.772457831,35.703276358,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/12,2017-08-04
131016,0039005,001,013,,1,1,0,139.772442008,35.703129267,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/13,2017-08-04
131016,0039005,001,014,,1,1,0,139.772356606,35.703055442,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/14,2017-08-04
131016,0039005,001,015,,1,1,0,139.772176267,35.703071892,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/1/15,2017-08-04
131016,0039005,002,001,,1,1,0,139.772034692,35.703901844,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/2/1,2017-08-04
131016,0039005,002,002,,1,1,0,139.772046175,35.704039681,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/2/2,2017-08-04
131016,0039005,002,003,,1,1,0,139.772060561,35.704170431,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/SKD-5/2/3,2017-08-04
